,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
35178,38002.0,-0.519069508,1.173861326,0.98358458,0.743684046,0.103220075,-0.633650469,0.635573526,-0.065089897,-0.091167169,0.26014507,-1.140029142,-1.242415326,-1.802497896,0.593322861,1.266585829,-0.167932002,-0.22545197,0.433133694,0.554139655,-0.013989953,0.097016605,0.266154032,-0.190207899,-0.012355201,-0.237672163,-0.314872195,0.131533459,0.219457462,2.73,0
87868,61884.0,-0.772620439,0.695461751,1.154006337,-1.93218294,0.030129225,-1.431541375,0.948674745,-0.32793726,0.599803803,-1.362616483,-0.30906686,0.495842252,0.162057795,0.155221603,0.916891902,-0.435527467,-0.461781022,-0.171219786,0.137843973,-0.173137735,-0.033753375,-0.119121292,-0.079518046,0.378554796,-0.017929702,-0.913381942,-0.135480718,0.152285333,15.2,0
210952,138196.0,1.726430067,-0.584278784,-1.360627087,0.319344099,0.032202241,-0.424835142,0.252301538,-0.151514202,0.202554057,0.153101323,1.024841172,1.264433749,0.325133035,0.434231532,-0.632270702,0.115031786,-0.563236693,-0.354571672,0.382676622,0.153004071,-0.143195706,-0.694648741,0.226954054,0.779143389,-0.361279481,0.124468819,-0.106952549,-0.034931032,157.63,0
196439,131506.0,2.080707308,0.20239931,-1.712191856,0.398717573,0.494933066,-0.836877259,0.223555505,-0.266577022,0.408160954,-0.395110431,-0.51469632,0.443640215,0.665211127,-0.965536692,0.144105945,0.304135652,0.420233223,-0.363016483,0.069264041,-0.117890802,-0.361800098,-0.905628624,0.326782583,0.498124985,-0.230677278,0.173066552,-0.058753165,-0.029857286,0.99,0
248227,153845.0,1.995464074,-0.514507634,-0.377685763,-0.664264618,-0.821071382,-0.977500221,-0.406237318,-0.240117701,1.329998782,-0.495484854,-0.383896233,1.449869935,1.761074491,-0.411575021,0.654747938,0.067982,-0.471759531,-0.60787238,0.352229121,-0.022311026,-0.183609512,-0.34222426,0.372790333,0.106476724,-0.579849223,0.316479399,-0.030077457,-0.038762514,29.9,0
214756,139809.0,-1.714895365,1.468900704,-0.416961312,1.068929814,-0.402785442,0.814365938,-0.301214212,1.353166962,-0.155030228,-0.803520764,-2.273653553,1.008654968,1.067370864,0.324194565,-1.038503017,-0.372374084,0.470270621,-0.423872996,1.396064521,-0.299300526,-0.383760222,-1.031869202,0.37002845,-0.016370613,-0.543636897,-0.991145303,-0.002409863,-0.083303257,62.27,0
131641,79676.0,1.224392001,-0.079421492,-1.185198042,0.28132787,2.166581668,3.614100328,-0.41236783,0.843927208,0.170084806,-0.027657728,-0.54204537,0.236958704,-0.219226111,0.196044185,-0.148623913,-0.098641293,-0.510234831,-0.072199337,0.357134834,0.002253209,-0.171222811,-0.491448673,-0.144364844,1.010910983,0.885805834,-0.328777899,0.021532169,0.015966262,28.55,0
272353,165039.0,-0.927020235,0.884762222,-1.555334148,-0.558365258,1.839471735,1.138516451,0.469944816,0.850652543,-0.114576399,-1.849197816,0.811531463,0.078476538,-1.226026767,-1.459050443,-0.406845081,-0.260125177,2.081961494,0.177553795,-0.692987492,-0.355200428,0.077368118,0.268002677,-0.167438299,-1.135331276,-0.624547961,-0.343080133,0.078474755,0.082161036,54.83,0
263696,161070.0,2.092418073,-0.761540071,-1.209837754,-0.738237295,-0.647385598,-0.486193722,-0.992201653,0.021633351,-0.163998763,0.240429168,1.047928757,-0.20399448,0.11210368,-1.916905672,-0.287853569,1.920226793,1.040401759,0.090249344,0.565216075,0.067901051,0.277064183,0.839845379,0.039722143,-0.564761313,-0.147726105,-0.078598787,0.025460996,-0.024173196,29.99,0
275876,166766.0,1.71353904,0.211587778,-0.616590809,3.675128227,0.421279751,0.460982348,0.118945122,0.030522279,-1.13370376,1.541786009,0.261720793,0.727560441,0.682044338,0.199358109,-1.409137308,1.120364857,-1.178273982,0.08084923,-1.222645604,-0.047063455,0.12052432,0.204314851,0.054053711,-0.480521677,-0.103266186,-0.062018288,-0.037881741,-0.040449893,97.0,0
5823,6293.0,-1.10751159,1.126264537,1.84397689,2.160867238,0.324171248,-0.436906389,0.858085595,-0.096445119,0.544607737,-0.931483255,0.284885513,-2.879143011,1.05235585,0.011163805,-2.129925016,0.513214214,1.320997582,0.272044196,-1.639863819,-0.202930751,-0.169921917,-0.197336257,-0.109046696,0.562367048,0.206534498,-0.142693423,-0.063087911,0.153919414,75.17,0
277437,167650.0,1.8807901,-0.943393856,-0.732038431,-0.856306241,-0.787442685,-0.427042678,-0.641374385,0.015046453,1.379440159,-0.229613345,0.537374062,0.766208078,-0.156182969,0.188809525,0.556178458,0.596087457,-0.912998691,0.783377622,0.514596838,0.005992632,0.243774778,0.650723209,0.041448745,-0.425290657,-0.347297083,0.707553198,-0.059803252,-0.053419426,89.0,0
67979,52776.0,-5.53230372,4.394266579,-1.150067936,-2.264333915,-1.770308079,-0.719507794,-0.796910152,1.742199325,2.6645935,4.081811873,1.233610485,0.757690372,-0.969371656,0.007728084,0.328399415,0.484027926,-0.29696373,-0.344832563,-1.244214538,1.773018757,-0.473829312,-0.346504542,0.277005679,-0.048805768,0.358338437,0.705008017,0.650464447,-0.069941675,0.77,0
77682,57163.0,-10.36304947,4.543672013,-9.795897736,5.508003334,-6.037155994,-0.133492972,-11.72434612,-3.198345572,-4.767842224,-9.332128069,5.224124004,-7.743122345,-1.5603432,-7.140418033,1.185977826,-6.598704066,-12.120539,-3.904091533,2.513430401,0.92439618,-2.457144873,1.687256642,0.977178354,-0.543368977,-0.289124787,-0.107586425,0.330641898,0.16357715,1.0,1
129444,79088.0,-0.242204638,-0.133231327,0.632054477,-1.540741895,-1.357312574,-0.544686087,-0.381798061,0.346936172,-2.680435524,0.967767401,-0.582314756,-1.347407466,-0.413765367,0.364491645,0.847867064,-0.919168536,1.268063984,-0.59105126,0.418429911,-0.307585958,-0.396175659,-1.042489523,0.563320164,-0.050901015,-1.243068099,-0.673711396,0.087112977,0.142209443,69.9,0
265519,161920.0,2.072408021,0.041240457,-2.192890689,-0.121609905,0.682476996,-1.226292484,0.73619783,-0.45156105,-0.082587024,0.16655216,0.884353743,1.019414162,0.16913422,0.942202106,-0.289078634,-0.424859621,-0.58083089,-0.07034169,0.438181218,-0.177446661,0.197484111,0.670420481,-0.106177106,-0.327007933,0.441534744,0.243641743,-0.088168597,-0.08936128,20.0,0
151043,94440.0,1.961620643,0.046754535,-2.077334537,1.208369997,1.16061315,0.031699798,0.500018431,-0.277843386,1.323855737,0.030423333,0.432119391,-1.980830716,1.478540963,2.110152896,-1.840589962,-0.159149214,-0.139925575,0.578631667,0.36150598,-0.16279355,-0.101217064,0.007645165,-0.228535115,-1.49948427,0.562765066,-0.466779494,-0.059581391,-0.081531813,72.84,0
138250,82561.0,-0.470688539,1.096463122,2.23913051,1.409396623,-0.166281455,-0.274788151,0.544384137,-0.089801328,-0.966711699,-0.200177788,-0.0713003,0.579959402,1.571443636,-0.040712551,1.808362088,-0.44091926,0.035436136,0.02060123,1.472592436,0.33678611,-0.093157817,-0.244086478,-0.099025745,0.40294586,0.057349624,-0.344542474,0.123538028,0.104207484,28.19,0
48579,43698.0,-5.688122515,-6.944601134,2.067284572,0.613203559,6.539418975,-3.965249289,-4.825558894,0.36966629,1.692943277,0.337856888,0.659938122,1.464678185,-0.032734688,-0.619292169,-1.172650361,0.154680177,-0.435757385,-0.574269806,-0.080006376,-0.957433568,-0.350107942,-0.218760402,-0.738884548,-0.05122338,-1.128676939,0.66696897,0.646191902,-0.216472787,17.33,0
83509,59891.0,1.365359758,-0.43871625,0.485131336,-0.72262061,-0.857442449,-0.610640214,-0.543412604,-0.089225905,-0.865344115,0.560606955,0.09614586,-0.319974709,0.388116234,-0.134463388,1.001648429,0.895518318,0.503207642,-2.134335091,0.288468186,0.052688711,-0.10677856,-0.393740249,0.178420417,0.061205581,0.15791046,-0.488268319,0.024045822,0.019275781,10.12,0
106892,70176.0,0.995129828,-1.787105812,-0.307520782,-1.194329358,-1.275421693,-0.382252237,-0.372729922,-0.263175878,-2.21779413,1.406026661,0.797182168,0.285412106,1.26694281,-0.304753297,-1.125565351,-0.679912784,0.441629591,0.241219803,0.394556556,0.278132165,-0.009525209,-0.109240088,-0.393202959,0.007358616,0.631512418,-0.089641402,-0.032972176,0.044113839,283.31,0
98980,66904.0,-0.337696984,1.073518718,1.277279975,0.069646535,-0.052932126,-1.004700392,0.65090982,-0.022569814,-0.259645515,-0.484801808,-0.363413,-0.554755373,-0.777068126,-0.251504614,0.991715827,0.424165446,0.059813259,-0.029616816,-0.085066489,0.053379561,-0.274881133,-0.762054025,-0.007000497,0.309900007,-0.191500836,0.074878488,0.2402663,0.096231336,2.28,0
10827,18487.0,-1.000190508,1.69990683,1.184759129,0.217605864,-0.098404329,-0.575525193,0.59395368,0.043644925,0.880526895,-0.581701412,1.466150316,-1.576128549,3.12880928,0.771062121,0.248118593,-0.082121983,1.10149241,-0.605214226,-0.814984058,0.17850093,-0.378597155,-0.591580364,0.088314525,0.323057433,-0.212997811,0.004666158,-0.056221868,-0.14211021,32.0,0
208976,137353.0,0.145550031,-2.901024532,-3.528905267,1.929710833,-0.015001656,-0.741434578,2.224101401,-0.639111703,-0.428249992,0.135490004,0.335545851,0.022086449,-1.521777728,1.598280394,-0.695075481,-0.432927516,-0.418669182,0.418808171,-0.257135904,1.647480737,0.927025482,0.516751211,-1.132240829,-0.331938404,0.465633291,-0.290843369,-0.25238632,0.077772874,1000.0,0
115382,73853.0,-0.404465271,1.014985521,1.378869175,0.098778588,-0.050809331,-0.723884692,0.567921235,0.108692008,-0.24903624,-0.523220727,0.106958417,-0.493061966,-1.099045163,-0.154803657,1.246778349,0.048592102,0.470357956,-0.55423402,-0.564656725,-0.00288406,-0.228234169,-0.60781414,0.067701676,0.31774839,-0.31570826,0.085192296,0.255284413,0.095632608,3.27,0
10498,17230.0,-0.469326705,1.111452782,2.041002725,1.731595163,0.135146842,-0.093625175,0.26615517,0.082988236,0.580255403,-0.164562675,0.50037637,-3.021760182,0.92421326,1.500793775,-0.400282644,0.706047713,0.115114265,-0.046795879,-2.548521592,-0.358708666,0.159387389,0.592669569,-0.053596184,0.320747502,-0.369120754,-0.136604685,-0.100845187,0.039347148,3.93,1
272511,165128.0,-0.819847736,1.085960118,-0.841496653,1.76372602,3.251896144,4.255740406,0.079869821,1.469811521,-1.99297176,0.495320335,-0.972193042,-0.531890936,-0.300308252,0.642149264,-0.910160381,0.725009231,-0.755186699,-0.087598827,-1.884319505,-0.144792459,0.473200572,1.030061308,-0.166171338,0.712023818,-0.1385824,0.174528593,0.042903443,0.084552561,31.77,0
52028,45244.0,-0.618540285,-0.476737535,2.716213976,-0.288651673,-1.845786033,0.623692984,-1.041939615,0.390492921,0.011656311,0.475769187,0.458490985,-0.332832546,-1.229692734,-1.051755579,-1.627326512,0.249444757,1.132108036,-0.515450401,2.362917953,0.084460201,0.30910733,1.138209309,-0.03706543,0.592448298,-0.365877817,-0.017960997,-0.044052984,0.157880249,40.0,0
215466,140084.0,-0.835993268,1.469887328,0.239225938,-1.44198981,1.668982728,-0.408036877,2.40075013,-1.65537864,2.273116107,3.210530328,-0.922078137,-0.343459044,0.81705135,-2.066831984,-0.093069634,-0.548785929,-1.623223522,-0.815814316,0.121398511,1.413716569,-0.903094901,-0.666406389,-0.266028722,-1.013163157,-0.144116231,0.033492904,-0.164816603,-0.99834868,13.99,0
238697,149782.0,2.033990723,-0.112172385,-3.183224659,-0.605941104,2.688930505,3.009945181,-0.375423604,0.723790561,0.439430521,-0.457194558,0.41076514,0.060679255,-0.194258604,-0.52401128,1.321832411,0.132903868,0.311745789,0.383517006,-0.558334359,-0.119223572,0.196155752,0.609489897,0.014704437,0.637094643,0.287493257,-0.081053581,0.0156461,-0.036873822,8.65,0
125272,77598.0,1.297299096,0.259028834,0.311002281,0.500749962,-0.213357593,-0.701996963,0.068033468,-0.188495166,0.039288981,-0.072321095,-0.61632321,0.345346493,0.666289009,0.15665532,1.039177561,0.435553133,-0.619209804,-0.4124165,0.067324051,-0.062039949,-0.287702336,-0.814041432,0.072524328,-0.112742449,0.29320378,0.124700808,-0.027812452,0.014377398,0.89,0
143728,85573.0,-1.756711851,3.266574254,-4.153387897,3.924525614,-1.753771843,-1.005786779,-4.313217176,1.560711903,-3.295673668,-6.213355249,4.522991975,-6.652844053,-0.124685234,-8.604486202,0.110359315,-5.945480612,-9.338937794,-2.390192588,3.184152356,0.874720103,0.911427442,0.053061281,-0.367700954,-0.776337756,0.292093831,0.025999714,1.0629682,0.501148168,1.0,1
225295,144193.0,1.739415287,-0.139658002,-2.567308865,1.24267836,0.957876699,-0.995471978,1.251736686,-0.526915799,-0.602384915,0.46683003,0.629219645,0.94082241,0.122566052,1.055157069,-0.995316158,-0.625681697,-0.545472335,0.030136605,-0.00594078,0.083495145,0.448122164,1.098537855,-0.427160213,-0.325193211,0.828924487,-0.208927378,-0.084917643,-0.061913915,175.65,0
276600,167190.0,2.224426023,-0.931077306,-1.851308773,-1.272481692,-0.053199225,-0.312259484,-0.511883984,-0.139934014,-0.52792775,1.061504034,-0.304780025,-0.852637802,-0.512640474,0.295587717,-0.140455398,1.557528072,-0.565593597,-0.206075814,1.202413776,0.018636022,0.414585718,1.092357546,-0.207076739,-1.346285292,0.30264299,0.140930215,-0.051876391,-0.085857752,39.85,0
70589,53937.0,-2.042608199,1.573578074,-2.372652433,-0.572676431,-2.097352765,-0.174142123,-3.039519787,-1.634232951,-0.594808639,-5.459601894,2.378537225,-2.330270647,-0.246232725,-4.058523436,-0.316983147,-2.522660811,-5.603400348,-0.778439964,0.860211794,0.825565985,-0.723326196,0.501221637,-0.696892261,-0.600513726,0.127547029,-0.78607222,0.606097322,0.171696508,261.87,1
62888,50467.0,-1.693567034,-0.235290239,2.612464849,0.693228467,-1.172849555,0.573546153,-0.367712415,0.842622656,0.322329828,-1.226664389,0.366244281,1.756001738,0.465677858,-0.718729545,-2.603450109,-0.46707352,0.472400117,0.023765779,0.928146116,0.345119453,0.079520971,0.110247339,0.056576984,0.60948998,0.33840853,0.381105219,-0.076964264,-0.06598833,139.8,0
217077,140754.0,1.884517987,-0.711978663,-0.821585894,-0.140334114,-0.118317994,0.611773572,-0.646352473,0.146808969,1.143254034,-0.110541387,0.118739275,1.381479732,1.243390862,-0.277042937,-0.192632953,0.534023382,-1.10509311,0.823507769,0.475793568,0.073431101,0.223000563,0.717253287,-0.024093128,-0.074467371,-0.055869463,0.11476981,-0.000554599,-0.039153246,79.95,0
164630,116872.0,-2.200006014,1.814078694,-1.096295377,-2.773416264,0.019077793,-0.871830632,0.026002642,1.270368735,-0.01642764,-0.963694136,-0.613096494,0.446476587,-0.831269665,1.265187122,-1.092080953,1.108286852,-0.860536862,0.155515872,-0.205186574,-0.245657641,-0.236032972,-0.965032965,-0.008361104,-1.06527465,0.160764212,0.425249004,-0.065566956,0.061837735,1.0,0
253415,156239.0,-0.306577404,-0.456306539,0.054812893,-1.90361808,-0.849828981,0.214752949,-0.297962401,0.520575541,-0.633065873,-0.238015827,-1.920330766,-1.447442771,-0.332760763,-0.165536802,0.28573065,1.832015842,-0.230043967,-0.348990789,0.340767955,0.237669149,0.540216174,1.065068095,0.216382125,0.024440449,-0.279681595,-0.130486336,-0.09306635,-0.018548217,149.0,0
59027,48657.0,-1.340316577,1.645869213,0.573041607,0.202178673,-0.81977404,-1.374225807,-0.137578324,0.830404568,-0.400681752,-0.611280054,-0.36256238,-0.165749658,-0.814874864,0.355594416,0.923959525,0.560782933,0.514008513,-0.064595082,-0.245012183,-0.060963543,-0.202298866,-0.765589587,0.11537497,0.631877801,-0.148774162,0.063991549,0.114891128,0.004861455,1.98,0
250918,155129.0,2.06296739,0.603269175,-3.170285909,0.618982402,1.22236665,-1.368904921,0.678476838,-0.30421583,-0.136744007,-0.85741954,1.660751418,0.02427699,-0.986228908,-2.086288052,-0.630069378,0.543270261,1.980517951,1.11377382,-0.024548883,-0.160001553,-0.023113008,0.071242285,-0.041642578,0.576205298,0.343118997,0.661012458,-0.089744136,-0.024011401,0.76,0
185453,126670.0,0.180966823,0.995211385,-0.044668085,-0.478342342,0.950097793,-0.959368035,1.243853301,-0.38736218,-0.076846415,-0.662456182,0.013583872,0.462115635,0.842552321,-1.379662907,-0.297212052,0.015324226,0.428446446,-0.592279131,-0.473966434,0.145902879,-0.342497335,-0.626025645,0.123296373,1.008796336,-0.48769994,0.057638885,0.066272538,-0.131928055,8.98,0
192584,129764.0,-2.434004152,3.225946691,-6.596281631,3.593160524,-1.079452045,-1.739740708,-0.047420092,0.301424476,-1.779433597,-5.836452727,3.249431147,-5.96148766,-1.155175729,-11.00228906,0.588286384,-2.365801464,-1.351900389,0.189498487,0.524007524,-0.280533266,-0.035490726,-0.419177641,0.157435951,-0.714849374,0.468859337,-0.348522318,0.42003648,-0.327642696,362.55,1
190015,128651.0,-0.780509096,-0.930169862,0.9712158,-0.950624071,-1.939699277,1.14005048,0.871195369,-0.318727872,0.287746142,0.489311794,-1.535661714,-1.847504289,-1.650901812,-1.002481954,-0.338537211,0.57918288,0.670405424,-1.056680741,2.047736462,-0.319478796,-0.160666408,0.256580573,0.326487559,0.658699995,-0.815323661,-0.319318394,-0.084041063,-0.038803616,329.0,0
192529,129741.0,-1.396204326,2.618584398,-6.036770271,3.55245371,1.030091306,-2.950358272,-1.528505745,0.189319001,-1.433554485,-5.569142496,3.277546285,-5.896936563,-1.27710176,-11.22180477,0.326026786,-2.49734111,-1.588335656,0.120289373,0.170143879,0.031794556,0.143176822,-0.390175929,0.356029463,-0.762351549,0.096510341,-0.487861395,0.062654623,-0.240732349,1.0,1
191459,129265.0,2.286954031,-1.209758857,-1.534511931,-1.789623336,-0.719573483,-0.718512261,-0.744284715,-0.174200961,-1.900338257,1.845490484,0.871824381,-0.588685776,-0.450030882,0.359266754,-0.438994211,-0.458235638,0.298191326,0.101912385,0.128929478,-0.452974925,-0.263929827,-0.461948574,0.334873976,0.636673366,-0.236138424,-0.361062146,-0.034117743,-0.061413202,19.8,0
140034,83501.0,0.945030759,-0.808212738,0.634605095,0.177890188,-0.82858275,0.182110106,-0.344145444,-0.022112417,1.018264967,-0.572986857,-1.287400499,1.097420596,1.637337882,-0.863012409,-0.384189164,0.076211644,-0.239514598,-0.514234126,0.717368189,0.38820975,-0.169462292,-0.53343022,-0.190510235,-0.332045901,0.236160903,0.971770023,-0.056937141,0.038393558,177.45,0
192382,129668.0,0.753356012,2.284987953,-5.164492004,3.831111999,-0.073622492,-1.316595946,-1.855495444,0.831079099,-1.567514145,-3.224559148,3.36955825,-3.468545258,-1.383571068,-6.020578971,0.309601855,-2.61776696,-1.310752382,0.40965991,2.362290776,0.28579226,0.382006846,0.033958045,0.18769685,0.358433466,-0.488933827,-0.258802387,0.296145453,-0.047173666,2.0,1
112449,72653.0,-1.457698878,-0.660224836,1.058313099,3.37884279,-2.168860335,2.648016265,1.191964458,0.977242935,-0.87659824,-0.075597016,0.576326725,0.013958054,-1.427985843,0.439907756,-0.333463638,-0.480970892,0.89815955,-0.023662472,0.543713505,1.070111472,0.438851092,0.362983126,1.586269883,-0.395916425,-1.052711837,0.024301649,-0.031276531,0.18547364,585.71,0
226233,144545.0,1.933822342,-0.277694481,-3.241364551,-0.563822955,2.63779362,3.02860428,-0.306619646,0.710332693,0.433323309,-0.481344418,0.411508002,0.06281489,-0.185014443,-0.512272646,1.328355113,0.1397426,0.313282991,0.394140411,-0.574894743,-0.013633107,0.227573266,0.582124086,-0.030996127,0.639755195,0.268455208,-0.086583502,0.005849201,-0.027845817,60.5,0
274475,166028.0,-0.956390355,2.36159361,-3.171194607,1.970758779,0.474761354,-1.902598204,-0.055177812,0.277831229,-1.745854165,-2.516628002,0.874051625,-2.513104329,0.021575082,-3.565118845,0.461153428,-2.015712746,-1.731413191,-0.465814727,0.527619756,0.190876903,0.473211086,0.719400298,0.122457848,-0.255649852,-0.619259299,-0.484279995,0.683534593,0.443299499,39.9,1
105196,69402.0,-0.222207421,-2.842357931,0.634619676,1.693238827,-1.66941961,1.621562498,-0.320021037,0.352530779,-1.089772531,0.85692744,0.975707281,1.019524644,0.551251659,-0.376997391,-1.11371688,-1.425543479,0.493085889,0.373554037,-1.73723078,0.868409681,-0.061684667,-1.053732429,-0.388365279,-0.247093035,-0.4180816,0.808267423,-0.103946556,0.1305728,706.94,0
